Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
heritage-sneaker-grey,,,,,,,,,8,,,,,ORYB_HeritageM-Gry-8,0.0,shopify,deny,manual,55.80,,true,true,'195624000854,,,,,,,,,,,,,,,,,,,,,lb,,55.80,
heritage-sneaker-grey,,,,,,,,,9,,,,,ORYB_HeritageM-Gry-9,0.0,shopify,deny,manual,55.80,,true,true,'195624000861,,,,,,,,,,,,,,,,,,,,,lb,,55.80,
heritage-sneaker-grey,,,,,,,,,10,,,,,ORYB_HeritageM-Gry-10,0.0,shopify,deny,manual,55.80,,true,true,'195624000878,,,,,,,,,,,,,,,,,,,,,lb,,55.80,
heritage-sneaker-grey,,,,,,,,,11,,,,,ORYB_HeritageM-Gry-11,0.0,shopify,deny,manual,55.80,,true,true,'195624000885,,,,,,,,,,,,,,,,,,,,,lb,,55.80,
heritage-sneaker-black,Heritage Sneaker Black,"",Oryany,,,"",true,Size,6,,,,,ORYB_Heritage-Blk-6,0.0,shopify,deny,manual,55.80,,true,true,'195624000779,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/futurebrandsgroup-heritage-sneaker-black-24062613389468.jpg?v=1613406579,1,FutureBrandsGroup Heritage Sneaker Black,false,,,,,,,,,,,,,,,,,lb,,,active
heritage-sneaker-black,,,,,,,,,7,,,,,ORYB_Heritage-Blk-7,0.0,shopify,deny,manual,55.80,,true,true,'195624000786,,,,,,,,,,,,,,,,,,,,,lb,,,
heritage-sneaker-black,,,,,,,,,8,,,,,ORYB_Heritage-Blk-8,0.0,shopify,deny,manual,55.80,,true,true,'195624000793,,,,,,,,,,,,,,,,,,,,,lb,,,
heritage-sneaker-black,,,,,,,,,9,,,,,ORYB_Heritage-Blk-9,0.0,shopify,deny,manual,55.80,,true,true,'195624000809,,,,,,,,,,,,,,,,,,,,,lb,,,
heritage-sneaker-black,,,,,,,,,10,,,,,ORYB_Heritage-Blk-10,0.0,shopify,deny,manual,55.80,,true,true,'195624000816,,,,,,,,,,,,,,,,,,,,,lb,,,
heritage-sneaker-black,,,,,,,,,11,,,,,ORYB_Heritage-Blk-11,0.0,shopify,deny,manual,55.80,,true,true,'195624000823,,,,,,,,,,,,,,,,,,,,,lb,,,
ali-crossbody,Ali Crossbody,"<div data-mce-fragment=""1""></div>
<div data-mce-fragment=""1"">
<span style=""text-decoration: underline;""><strong>Description</strong></span><br>
</div>
<div data-mce-fragment=""1""></div>
<div data-mce-fragment=""1""></div>
<div data-mce-fragment=""1""></div>
<div data-mce-fragment=""1""></div>
<div data-mce-fragment=""1""></div>
<div data-mce-fragment=""1"">Lizard embossing lends an exotic, dimensional accent to the Ali Leather Cross-body Bag. A polished gold-tone magnetic closure elevates the look like a refined finishing touch; its circular shape reflects Oryany’s simple, sophisticated image. Top handles, a detachable shoulder strap, and an interior zipper compartment each add practical components.</div>
<div style=""text-align: left;"" data-mce-fragment=""1""><b data-mce-fragment=""1""><strong data-mce-fragment=""1""><u data-mce-fragment=""1""></u></strong></b></div>
<div data-mce-fragment=""1""><b data-mce-fragment=""1""><strong data-mce-fragment=""1""><u data-mce-fragment=""1""></u></strong></b></div>
<div data-mce-fragment=""1""><b data-mce-fragment=""1""></b></div>
<div data-mce-fragment=""1""><b data-mce-fragment=""1""><strong data-mce-fragment=""1""><u data-mce-fragment=""1""></u></strong></b></div>
<div data-mce-fragment=""1""><b data-mce-fragment=""1""><strong data-mce-fragment=""1""><u data-mce-fragment=""1""></u></strong></b></div>
<div data-mce-fragment=""1""><b data-mce-fragment=""1""><strong data-mce-fragment=""1""><u data-mce-fragment=""1""></u></strong></b></div>
<div data-mce-fragment=""1""><b data-mce-fragment=""1""><strong data-mce-fragment=""1""><u data-mce-fragment=""1""></u></strong></b></div>
<div data-mce-fragment=""1""><b data-mce-fragment=""1""><strong data-mce-fragment=""1""><u data-mce-fragment=""1"">Features: </u></strong></b></div>
<div data-mce-fragment=""1"">
<b data-mce-fragment=""1""><strong data-mce-fragment=""1""><u data-mce-fragment=""1""><br data-mce-fragment=""1""></u></strong></b>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Style No: O1SBCB27</li>
<li>A cross-body bag with a classy feel that uses trendy lizard-embossed leather.</li>
<li>Its top includes a circular symbol that shows the brand identity of orYANY.</li>
<li>A detachable top handle adds to its versatility.</li>
<li>The circular decoration that highlights the front adds a luxurious feel to its surface and gloss through secondary plating and not just with an ordinary kind of gloss.</li>
</ul>
</div>
<p data-mce-fragment=""1""><span style=""text-decoration: underline;""><strong data-mce-fragment=""1"">Materials &amp; Measurements</strong></span></p>
<p data-mce-fragment=""1"">Material:  Cow leather<br data-mce-fragment=""1"">Dimensions: 8.7 x 6.3 x 3.1 in<br data-mce-fragment=""1"">Strap Length: 44 - 52 in</p>",Oryany,,Handbag,"1leatherbags, contemporary, crossbodybag, handbag, handbags, leather, Leather&Veganbags, leatherbag, Leatherbags, modern, oryany, Verishop, women'sbag",true,Color,BLACK,,,,,ORYB_Ali-Blk,453.59237,shopify,deny,manual,223.00,278.00,true,true,'195624000458,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/oryany-handbag-black-ali-crossbody-30930866569372.jpg?v=1628023652,1,orYANY Handbag BLACK Ali Crossbody,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/6068/2908/products/oryany-handbag-black-ali-crossbody-30930866569372.jpg?v=1628023652,lb,,,active
